사업장명,DONG_CD,MCT_CAT_CD,x,y
CU 마포망원,망원동,커피/베이커리,126.9032895525418,37.55874986401984
지에스25망원마젤린점,망원동,커피/베이커리,126.9020466393683,37.55900964690891
라이킷(LIKEAT),망원동,커피/베이커리,126.90333388525647,37.559014890972044
씨유월드컵공원점,망원동,커피/베이커리,126.90247892875908,37.56140035708154
카페테티스 Cafe Tethys,망원동,커피/베이커리,126.90035756300118,37.56150357102092
지에스25마포구청역점,망원동,커피/베이커리,126.90194744108322,37.56200062790824
이디야커피(마포구청점),망원동,커피/베이커리,126.90194744108322,37.56200062790824
서브웨이 마포구청점,망원동,커피/베이커리,126.90227511650676,37.562267153884044
아반스(AVANCE),망원동,커피/베이커리,126.90691579663687,37.55656689125351
아이덴티티커피랩,망원동,커피/베이커리,126.9051948599855,37.556663745522236
에볼루션 에프디,망원동,커피/베이커리,126.90709215304645,37.55668066339487
이마트24망원월드컵시장점,망원동,커피/베이커리,126.90365167805345,37.556712385563294
낭만고양이,망원동,커피/베이커리,126.90646101991358,37.55674387159241
지에스25망원중앙점,망원동,커피/베이커리,126.90646101991358,37.55674387159241
아뜰리에 푸룻,망원동,커피/베이커리,126.90532890200609,37.556805836990996
보성다방,망원동,커피/베이커리,126.90634627469063,37.556870531622074
카페토끼의기억,망원동,커피/베이커리,126.9055797600905,37.55704172900314
리브스,망원동,커피/베이커리,126.90517703813046,37.557086596475656
씨유마포구청점,망원동,커피/베이커리,126.90511441174361,37.55750298930571
피디(PD)가 커피를 내리는 이유,망원동,커피/베이커리,126.90575884331722,37.55761263568404
그렇게책이된다,망원동,커피/베이커리,126.90612524994444,37.557754712215555
이디야망원중앙점,망원동,커피/베이커리,126.90463986470562,37.55797567286895
피자스쿨(마포구청역점),망원동,커피/베이커리,126.90403846350705,37.55823995886846
파리바게뜨 성산행복점,망원동,커피/베이커리,126.90497870819328,37.55838321100498
토끼와거북이,망원동,커피/베이커리,126.90411156974893,37.5585779215938
배스킨라빈스마포구청역점,망원동,커피/베이커리,126.90481487593448,37.558581786543314
꼬르소산도(CorsoSando),망원동,커피/베이커리,126.90392614324477,37.55877913037504
루트커피,망원동,커피/베이커리,126.9034834947817,37.55885146275751
제노피씨방,망원동,커피/베이커리,126.90359183853214,37.55915828554566
세븐일레븐(망원2호점),망원동,커피/베이커리,126.90359183853214,37.55915828554566
나뚜루,망원동,커피/베이커리,126.90441609758324,37.55917681499588
뚜레쥬르,망원동,커피/베이커리,126.90352775894647,37.55931799741843
인투스,망원동,커피/베이커리,126.90412574648832,37.55951229095174
한영도시락,망원동,커피/베이커리,126.90439850215152,37.559660087853345
아틀리에 크레타,망원동,커피/베이커리,126.90579313571122,37.55968388474734
먼스스컬프쳐,망원동,커피/베이커리,126.90560407416342,37.56044674473006
BitterSweet(비터스윗),연남동,커피/베이커리,126.9235583066051,37.56082719078081
카카밀리쉬,연남동,커피/베이커리,126.9232838175856,37.56089430370367
와이코너,연남동,커피/베이커리,126.92483872279767,37.56092189584126
매드히피,연남동,커피/베이커리,126.92271427222366,37.56095596278822
배드보스 커피,연남동,커피/베이커리,126.92321470894527,37.56098062450142
지오디티커피,연남동,커피/베이커리,126.92580548859378,37.56101726362817
더스토리,연남동,커피/베이커리,126.92355588254044,37.56105055423878
공간(커뮤니티),연남동,커피/베이커리,126.92263263350941,37.56105923696957
연남동그라미,연남동,커피/베이커리,126.92374543431401,37.56113312007735
앤스(ANCE),연남동,커피/베이커리,126.92417010986107,37.561147504365955
카페스콘(CAFESKON),연남동,커피/베이커리,126.92399431450285,37.561283610222496
미스터제이디,연남동,커피/베이커리,126.92434101392692,37.56150798851607
지에스25 연남게스트점,연남동,커피/베이커리,126.92300693276397,37.56160644050489
(주)페이브푸드(연남 베이커리점),연남동,커피/베이커리,126.9255398455151,37.56165464011088
블룸스토리 연남점,연남동,커피/베이커리,126.92428823238224,37.56175844461632
원모어프로포즈,연남동,커피/베이커리,126.924749149308,37.56183807870441
퍼트커피(PERT COFFEE),연남동,커피/베이커리,126.92312678274178,37.56211288333619
레이 연남,연남동,커피/베이커리,126.92338718850145,37.56217944525088
GS25 연희임광점,연남동,커피/베이커리,126.92572627811123,37.56238498082821
리뉴올(RE NEW ALL),연남동,커피/베이커리,126.92286393882893,37.56266711241367
지에스25마포연남,연남동,커피/베이커리,126.92266528973155,37.562718948798185
브이카페 연희동점,연남동,커피/베이커리,126.92779943808931,37.56282902107763
달롤(Dal roll) 연희점,연남동,커피/베이커리,126.92677857854773,37.56353570951781
르솔레이,연남동,커피/베이커리,126.92721321985763,37.5635614940646
아자코,연남동,커피/베이커리,126.92771390919731,37.56360956186372
GS25연희성산점,연남동,커피/베이커리,126.92466112673739,37.56376794181833
곳간(전세계F&B),연남동,커피/베이커리,126.92466112673739,37.56376794181833
카페쥬빌리 연희동지점,연남동,커피/베이커리,126.9275103322543,37.56378285136435
황금찹쌀꽈베기,연남동,커피/베이커리,126.92443156237019,37.56388093107944
행복으로초대,연남동,커피/베이커리,126.92739268124966,37.56401333841572
커피낫유얼스,연남동,커피/베이커리,126.92387556348899,37.56018969437342
테일러커피주식회사,연남동,커피/베이커리,126.9254134329506,37.56045516588819
호스토리,연남동,커피/베이커리,126.92349227938263,37.560588057340304
히레티(HEERETEA),연남동,커피/베이커리,126.92519482777686,37.56065065483805
트위그(Twig),연남동,커피/베이커리,126.92544659420173,37.56066754099404
시즌(season),연남동,커피/베이커리,126.92300762684486,37.56075348796314
머랭 메르헨,연남동,커피/베이커리,126.9271914438087,37.56416872977432
윈 야드(Wynyard),연남동,커피/베이커리,126.92694942136794,37.56429835723836
에이치티 가재울뉴타운점,연남동,커피/베이커리,126.9176546456065,37.567444835544215
빵선생 가좌파크뷰자이점,연남동,커피/베이커리,126.9176546456065,37.567444835544215
이디야 가재울 중앙점,연남동,커피/베이커리,126.9176546456065,37.567444835544215
GS25 가재울아이파크,연남동,커피/베이커리,126.9176546456065,37.567444835544215
고봉민김밥 가재울뉴타운점,연남동,커피/베이커리,126.9176546456065,37.567444835544215
투썸플레이스 가재울엘가점,연남동,커피/베이커리,126.91698976177001,37.56715681232055
딩가,연남동,커피/베이커리,126.92131090307937,37.56055379491418
딩가케이크(DingaCake),연남동,커피/베이커리,126.92131090307937,37.56055379491418
목화씨 라운지(연남점),연남동,커피/베이커리,126.92169137828358,37.56062890681166
오렌지리프,연남동,커피/베이커리,126.92241470482963,37.56082499415806
슬리핑포레스트,연남동,커피/베이커리,126.92241470482963,37.56082499415806
렌테,연남동,커피/베이커리,126.92241470482963,37.56082499415806
세븐일레븐(마포연남점),연남동,커피/베이커리,126.92151615703295,37.56084649493022
브하쎄커피앤티 (brassee Coffee & Tea),연남동,커피/베이커리,126.92191852107709,37.56103821627414
투썸플레이스 마포연남점,연남동,커피/베이커리,126.92153209667973,37.56114265829348
얼스어스,연남동,커피/베이커리,126.92242895492772,37.56131120659752
티크닉(teacnic),연남동,커피/베이커리,126.92194822797245,37.561379937595696
코코무드,연남동,커피/베이커리,126.92194822797245,37.561379937595696
누뉴(nounew),연남동,커피/베이커리,126.92194822797245,37.561379937595696
동백,연남동,커피/베이커리,126.92184619483886,37.56149408816809
퐁시(PENSEE),연남동,커피/베이커리,126.92235780040086,37.56157680125278
피오니,연남동,커피/베이커리,126.91914955364558,37.5616357287137
라이트니스커피,연남동,커피/베이커리,126.92243701391058,37.561672718230355
세븐일레븐연남숲길점,연남동,커피/베이커리,126.92061580152836,37.56168855163871
빈포데스크,연남동,커피/베이커리,126.92061580152836,37.56168855163871
